Id,District,County,Parish,Address,Latitude,Longitude,Inspection Utility,Inspection Time,Opening Hours
97,Porto,Vila Nova de Gaia,Oliveira do Douro,"Vereda da Fontinha 71R/C, 4430-685 Vila Nova de Gaia, Portugal",41.12246,-8.5957,0.58,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
98,Porto,Maia,Maia,"Rua Adélia Ferreira dos Santos Carvalho 126, 4470-130 Maia, Portugal",41.228089,-8.6200307,0.46,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
99,Porto,Porto,Ramalde,"Avenida da Boavista, 4100-119 Porto, Portugal",41.16214,-8.65432,0.5,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
100,Porto,Matosinhos,"União das Freguesias de Custóias, Leça do Balio e Guifões, Recarei","Rua Nova do Seixo 1409, 4465707 Matosinhos (União das Freguesias de Custóias, Leça do Balio e Guifões)",41.19212,-8.63364,0.9,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
101,Porto,Porto,Francos,"Rua de António Meireles 16, 4250-054 Porto, Portugal",41.1648,-8.62584,0.55,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
102,Porto,Porto,Nevogilde,"Rua de Gondarém 405, 4150-377 Porto, Portugal",41.15656,-8.68036,0.3,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
103,Porto,Santo Tirso,São Miguel Couto,"Rua Bonjardim 235, 4780-251 Santo Tirso, Portugal",41.3227097,-8.45883,0.27,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
104,Porto,Porto,Aldoar,"Travessa de Nevogilde 72, 4150-529 Porto, Portugal",41.16429,-8.67595,0.64,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
105,Porto,Matosinhos,Leça do Balio,"Rua do Mosteiro 2, 4465-703 Matosinhos, Portugal",41.2059106,-8.6204394,0.63,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
106,Porto,Porto,Paranhos,"Rua do Covelo 208, 4200-238 Porto, Portugal",41.16676,-8.60884,0.82,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107,Porto,Vila Nova de Gaia,"Vilar de Andorinho, Canelas","Praceta Eça De Queirós 32A, 4430 Vila Nova de Gaia",41.09927,-8.58887,0.8,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
108,Porto,Maia,Monte,"Rua Dom Afonso Henriques 3033, 4425-591 Maia, Portugal",41.20535,-8.56852,0.36,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
109,Porto,Porto,Ramalde,"Rua do Pinheiro Manso 551, 4100-413 Porto, Portugal",41.16678,-8.65128,0.96,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
110,Porto,,,"Rua das Fontaínhas, 4595-125 Paços de Ferreira, Portugal",41.26971,-8.40689,0.77,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
111,Porto,Porto,Contumil,"Rua de Belém, 4350-068 Porto, Portugal",41.17325,-8.58319,0.56,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
112,Porto,Matosinhos,Leça do Balio,"Rua Camilo Castelo Branco 29, 4465-768 Matosinhos, Portugal",41.20884,-8.61376,0.47,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
113,Porto,Valongo,Ermesinde,"Travessa da Costa 274, 4445-391 Valongo, Portugal",41.21691,-8.54266,0.4,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
114,Porto,Vila Nova de Gaia,Valadares,"Rua da Cavada Velha 10, 4405-544 Vila Nova de Gaia, Portugal",41.0984982,-8.6326526,0.86,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
115,Porto,Porto,Lordelo do Ouro,"Alameda Manuel de Arriaga 66, 4150-480 Porto, Portugal",41.15195,-8.65145,0.67,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
116,Porto,Vila Nova de Gaia,Megide,"Rua da Escola 218R/C, 4410-281 Vila Nova de Gaia, Portugal",41.09058,-8.59469,0.07,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
117,Porto,Porto,Viso,"Rua Direita do Viso 352, 4250-196 Porto, Portugal",41.17969,-8.64394,0.14,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
118,Porto,Felgueiras,"União das Freguesias de Margaride (santa Eulália), Várzea, Lagares, Varziela e Moure, Monte das Ruas","Rua da Estrada, 4610 Felgueiras (União das Freguesias de Margaride (santa Eulália), Várzea, Lagares, Varziela e Moure)",41.3622,-8.22193,0.2,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
119,Porto,Paredes,Sobrosa,"Rua 25 de Julho, 4580 Paredes, Portugal",41.25917,-8.34469,0.56,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
120,Porto,Porto,Lapa,"Rua de Damião de Góis 446, 4050-224 Porto, Portugal",41.16253,-8.61481,0.56,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
121,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua Dom Pedro V 192, 4400-116 Vila Nova de Gaia, Portugal",41.12338,-8.60932,0.62,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
122,Porto,,,"Rua de Fernandes Costa 121, 4100-241 Porto, Portugal",41.1604,-8.63427,0.02,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
123,Porto,Vila do Conde,,"Avenida General Humberto Delgado 37, 4745-238 Vila do Conde, Portugal",41.31893,-8.63499,0.64,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
124,Porto,Maia,Maia,"Rua do Viso 96, 4470-220 Maia, Portugal",41.23162,-8.62382,0.6,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
125,Porto,Vila Nova de Gaia,Oliveira do Douro,"Rua Abel Salazar 229R/C, 4430-292 Vila Nova de Gaia, Portugal",41.11607,-8.59312,0.98,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
126,Porto,,,"Rua Almada Negreiros 18, 4435-090 Gondomar, Portugal",41.18644,-8.55112,0.89,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
127,Porto,Vila do Conde,Vilar,"Rua Padre Américo, 4485 Vila do Conde, Portugal",41.28638,-8.67361,0.41,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
128,Porto,Porto,Nevogilde,"Avenida do Brasil 829, 4150-154 Porto, Portugal",41.15907,-8.68333,0.07,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
129,Porto,Porto,Bonfim,"Rua Nova de São Crispim 516B, 4000-366 Porto, Portugal",41.15946,-8.59739,0.38,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
130,Porto,Porto,Baixa,"Rua do Almada 10, 4050-030 Porto, Portugal",41.14621,-8.61213,0.54,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
131,Porto,Matosinhos,Perafita,"Travessa Ramalho Ortigão 36, 4455-538 Matosinhos, Portugal",41.22381,-8.70039,0.92,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
132,Porto,Marco de Canaveses,Favões,"Favões, Marco de Canaveses, Portugal",41.11429,-8.23116,0.6,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
133,Porto,Porto,Baixa,"Rua da Madeira 182, 4000-069 Porto, Portugal",41.14601,-8.60956,0.63,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
134,Porto,Matosinhos,Senhora da Hora,"Estrada da Circunvalação, 4460-283 Matosinhos, Portugal",41.17957,-8.65184,0.95,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
135,Porto,Valongo,Alfena,"Rua Santa Margarida 521, 4445-196 Valongo, Portugal",41.23658,-8.52254,0.97,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
136,Porto,Vila Nova de Gaia,Oliveira do Douro,"Travessa da Corredoura 243, 4430-371 Vila Nova de Gaia, Portugal",41.13227,-8.58498,0.84,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,Porto,Porto,Cedofeita,"Rua de Cedofeita 350, 4050-174 Porto, Portugal",41.15195,-8.61772,0.9,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
138,Porto,Porto,Lapa,"Rua de Oliveira Monteiro 84, 4050-438 Porto, Portugal",41.1574,-8.62082,0.82,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
139,Porto,Valongo,Rua,"Rua 1 de Maio, 4445-247 Valongo, Portugal",41.2445,-8.52002,0.09,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
140,Porto,Gondomar,,"Rua Santa Luzia 251, 4510-426 Gondomar, Portugal",41.1496817,-8.5133885,0.27,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
141,Porto,Valongo,Ermesinde,"Rua Fontes Pereira de Melo 84, 4445-441 Valongo, Portugal",41.21822,-8.54826,0.16,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
142,Porto,Matosinhos,Senhora da Hora,"Senhora da Hora, Matosinhos, Portugal",41.18346,-8.65066,0.42,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
143,Porto,,,"Rua Guerra Junqueiro, 4510 Gondomar, Portugal",41.15897,-8.52156,0.19,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
144,Porto,Póvoa de Varzim,Póvoa de Varzim,"Rua 27 de Fevereiro 93, 4490-452 Póvoa de Varzim, Portugal",41.39268,-8.77221,0.91,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
145,Porto,Matosinhos,Senhora da Hora,"Praceta Palmira Bastos 49, 4460-389 Matosinhos, Portugal",41.18696,-8.65061,0.32,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
146,Porto,Santo Tirso,Santo Tirso,"Rua de José Luís de Andrade, 4780-487 Santo Tirso, Portugal",41.34212,-8.47568,0.5,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
147,Porto,Matosinhos,Senhora da Hora,"Rua Fernando Emídio da Silva, 4460-486 Matosinhos, Portugal",41.18742,-8.65806,0.68,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
148,Porto,Maia,Barca,"Rua Raúl Brandão 143, 4470-362 Maia, Portugal",41.2421605,-8.6198935,0.17,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
149,Porto,Valongo,Alfena,"Rua Isabel Matos 111, 4445-253 Valongo, Portugal",41.24179,-8.53083,0.26,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
150,Porto,,,"Rua Francisco Dantas, 4425-440 Maia, Portugal",41.18715,-8.58223,0.95,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
151,Porto,,,"Rua da Nau Vitória 782, 4350-243 Porto, Portugal",41.17412,-8.58138,0.18,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
152,Porto,Paços de Ferreira,Carvalhosa,"Rua do Facho 145, 4590-077 Paços de Ferreira, Portugal",41.30004,-8.36097,0.8,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
153,Porto,Porto,Boavista,"Praça do Bom Sucesso 181, 4150-146 Porto, Portugal",41.1560306,-8.6298757,0.75,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
154,Porto,Paços de Ferreira,Estrada,"Estrada, Paços de Ferreira, Portugal",41.26232,-8.36872,0.61,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
155,Porto,,,"Rua de São Pedro da Cova 59, 4510-430 Gondomar, Portugal",41.1530194,-8.5106749,0.11,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
156,Porto,,,"Travessa da Liberdade 58, 4475-226 Maia, Portugal",41.2567541,-8.600487,0.84,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
157,Porto,Porto,Boavista,"Rua da Graciosa 56, 4050-291 Porto, Portugal",41.16209,-8.62543,0.21,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
158,Porto,Vila Nova de Gaia,Perosinho,"Rua Nossa Senhora do Carmo 128, 4415-052 Vila Nova de Gaia, Portugal",41.06631,-8.58323,0.9,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
159,Porto,Porto,Ramalde,"Rua Manuel Pinto de Azevedo, 4100-320 Porto, Portugal",41.16963,-8.64391,0.06,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
160,Porto,Porto,Ramalde,"Rua Manuel Pinto de Azevedo, 4100-320 Porto, Portugal",41.16963,-8.64391,0.5,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
161,Porto,Matosinhos,Senhora da Hora,"Senhora da Hora, Matosinhos, Portugal",41.18346,-8.65066,0.67,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
162,Porto,Valongo,Pedrouços,"Rua Vasco da Gama 101, 4445-231 Valongo, Portugal",41.2404706,-8.5149431,0.75,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
163,Porto,Valongo,Ermesinde,"Rua Dr. Gaspar Augusto Pinto Silva 63, 4445-404 Valongo, Portugal",41.2040979,-8.5440447,0.78,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
164,Porto,Matosinhos,Leça do Balio,"Leça do Balio, Matosinhos, Portugal",41.20834,-8.61359,0.13,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
165,Porto,Porto,Cedofeita,"Rua do Padre Cruz 190, 4050-219 Porto, Portugal",41.154331,-8.6261984,0.52,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
166,Porto,Santo Tirso,Aldeia Nova-Agrela,"Rua 25 de Abril, 4825-010 Santo Tirso, Portugal",41.26108,-8.48258,0.88,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
167,Porto,Valongo,Ermesinde,Valongo (Ermesinde),41.21361,-8.54731,0.26,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
168,Porto,Valongo,Valongo,"Rua Rodrigues Alves 19, 4440-696 Valongo, Portugal",41.18681,-8.48764,0.97,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
169,Porto,Gondomar,Bela Vista,"Rua da Cal 99, 4510-508 Gondomar, Portugal",41.1575374,-8.5221015,0.48,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
170,Porto,Matosinhos,Leça da Palmeira,"Leça da Palmeira, Matosinhos, Portugal",41.19675,-8.69665,0.13,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
171,Porto,Porto,Ribeira,"Muro dos Bacalhoeiros 139, 4050-080 Porto, Portugal",41.14005,-8.61523,0.29,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
172,Porto,Gondomar,Vale de Ferreiros,"Rua Nossa Senhora de Fátima 65, 4510-615 Gondomar, Portugal",41.1866153,-8.5191498,0.61,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
173,Porto,,,"Avenida Avelino Ferreira Torres 1544, 4630-201 Marco de Canaveses, Portugal",41.18334,-8.1528,0.92,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
174,Porto,,,"Rua de Latino Coelho 339, 4000-316 Porto, Portugal",41.15973,-8.60275,0.83,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
175,Porto,,,"Rua Camilo Castelo Branco 998, 4400-060 Vila Nova de Gaia, Portugal",41.13787,-8.63382,0.71,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
176,Porto,Paços de Ferreira,Sanfins de Ferreira,"Rua do Comércio 52, 4595-149 Paços de Ferreira, Portugal",41.32591,-8.37102,0.93,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
177,Porto,Felgueiras,,"Cabeça de Porca, Portugal",41.37744140625,-8.170649528503418,0.94,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
178,Porto,,,"Rua de Antero de Quental, 4050-052 Porto, Portugal",41.15986,-8.61177,0.45,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
179,Porto,,,"Rua de Macau 33, 4445-501 Valongo, Portugal",41.22389,-8.54744,0.04,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
180,Porto,,,"Avenida da Boavista 294, 4050-115 Porto, Portugal",41.1574553,-8.6273861,0.64,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
181,Porto,Trofa,"Coronado, União das Freguesias de Coronado (são Romão e São Mamede)","Rua Doutor Délio Santarém, 4745561 Trofa (Coronado)",41.28113,-8.5549,0.01,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
182,Porto,,,"Rua de Augusto Nogueira da Silva 779, 4475-109 Maia, Portugal",41.2654216,-8.6134443,0.98,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
183,Porto,,,"Rua do Marujo 54, 4450-188 Matosinhos, Portugal",41.18295,-8.67231,0.06,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
184,Porto,Paredes,,"Recarei, Portugal",41.15353012084961,-8.409720420837402,0.09,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
185,Porto,,,"Travessa de Aveleda, 4575 Penafiel, Portugal",41.11227,-8.29644,0.36,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
186,Porto,,,"Rua Manuel de Sousa Oliveira, 4795-476 Santo Tirso, Portugal",41.36065,-8.36109,0.45,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
187,Porto,,,"Rua de São Roque, 4450-245 Matosinhos, Portugal",41.1866,-8.69107,0.82,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
188,Porto,,,"Rua Domingos Luís Barreiros Tomé 53R/C, 4470-273 Maia, Portugal",41.238,-8.62498,0.49,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
189,Porto,,,"Rua de Eduardo Brazão 68, 4460-298 Matosinhos, Portugal",41.18872,-8.65249,0.39,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
190,Porto,,,"Rua da Barreira 212, 4785-190 Trofa, Portugal",41.34511,-8.51007,0.57,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
191,Porto,,,"Rua de Faria Guimarães 75, 4000-206 Porto, Portugal",41.15808,-8.609,0.11,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
192,Porto,,,"Rua da Arroteia 21, 4200-092 Porto, Portugal",41.1826,-8.59707,0.73,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
193,Porto,,,"Rua da Cidade de Bristol 147, 4250-135 Porto, Portugal",41.17871,-8.63379,0.61,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
194,Porto,,,"Rua Afonso Baldaia, 4150-016 Porto, Portugal",41.15965,-8.67286,0.79,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
195,Porto,,,"Rua do Mar do Apartado, 4450-184 Matosinhos, Portugal",41.18776,-8.68067,1.0,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
